,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
7957,0,1,580,232,290,580,1160,1160,580,116,290,1160,1160,1160,232,1160,145,1160,290,1160,580,580,1160,290,1160,290,1160,232,1160,1160,1160,290,116,580,1160,1160,580,290,232,580,58,-1,58,580,232,290,580,1160,1160,580,116,145,1160,1160,1160,232,1160,145,40,-1,40,580,580,1160,290,1160,290,1160,232,1160,1160,1160,290,116,580,1160,1160,580,145,232,580,58,-1,58,580,232,290,580,1160,1160,580,116,290,1160,1160,1160,232,1160,290,1160
10961,0,1,624,624,312,1248,156,1248,208,312,1248,624,208,1248,1248,1248,156,1248,208,1248,1248,1248,52,96,24,624,1248,208,1248,1248,1248,624,624,104,1248,78,78,1248,1248,1248,1248,1248,1248,312,624,1248,416,312,624,624,312,1248,416,624,312,96,96,1248,1248,1248,1248,78,78,1248,104,624,624,416,1248,416,624,1248,624,312,1248,156,1248,1248,32,-1,96,156,1248,1248,1248,624,624,1248,312,208,1248,156,1248,312,624,624,26,-1,39,624
1751,0,1,1680,1680,840,480,420,3360,560,840,3360,1680,560,3360,480,3360,420,480,560,1120,224,3360,140,672,840,240,672,560,1120,3360,224,1680,336,280,224,210,210,672,3360,672,3360,672,1120,840,1680,224,160,280,336,1680,280,224,1120,1680,120,1120,3360,480,3360,3360,3360,210,210,1120,280,1680,240,1120,3360,1120,16,-1,48,840,3360,140,480,1120,1120,560,3360,420,3360,3360,3360,80,1680,3360,120,560,3360,84,3360,840,336,1680,10,-1,35,1680
7571,0,1,1428,1904,714,5712,5712,714,476,952,1904,2856,5712,952,476,204,357,5712,408,5712,5712,5712,952,1904,1904,2856,2856,1904,357,5712,119,952,1428,5712,1904,816,2856,1904,5712,1904,816,2856,272,5712,408,5712,336,336,816,357,2856,2856,2856,1428,5712,5712,84,84,5712,5712,1428,952,2856,2856,238,816,1904,5712,5712,136,5712,816,952,272,5712,5712,1904,2856,816,1904,1904,476,2856,714,5712,714,5712,2856,2856,1904,1904,2856,5712,1904,1904,136,5712,714,204,1428
9797,0,1,528,528,264,1056,132,1056,176,264,1056,528,528,1056,1056,1056,132,1056,528,1056,1056,1056,44,1056,264,528,1056,176,1056,96,96,528,528,264,1056,33,66,96,96,1056,1056,1056,352,264,528,352,1056,264,528,528,264,1056,352,528,264,1056,1056,1056,1056,1056,1056,66,66,1056,88,528,48,-1,96,1056,176,1056,528,264,1056,44,1056,1056,1056,528,1056,132,1056,1056,1056,528,528,1056,264,176,1056,132,1056,264,528,528,6,-1,66,528
8989,0,1,60,30,30,60,60,60,20,15,60,12,30,-1,6,60,15,60,60,60,60,12,15,60,60,30,-1,10,60,12,60,60,12,60,20,60,30,60,20,-1,12,60,15,60,60,60,60,12,6,30,12,60,-1,20,60,60,30,60,60,60,4,-1,6,60,10,-1,30,60,60,60,20,60,12,60,3,6,60,30,-1,60,60,15,12,60,60,60,60,60,30,60,12,-1,60,12,60,30,60,60,60,20
10057,0,1,1104,1104,552,2208,276,2208,368,552,2208,1104,368,2208,2208,2208,276,2208,368,736,736,2208,92,2208,552,1104,2208,368,736,2208,736,1104,1104,184,736,138,138,2208,2208,2208,2208,2208,736,552,1104,736,32,-1,48,1104,184,736,736,1104,552,736,2208,2208,2208,2208,2208,69,138,736,184,1104,1104,736,2208,736,368,2208,1104,552,2208,92,2208,736,736,368,2208,276,2208,2208,2208,368,1104,2208,552,368,2208,276,2208,24,-1,48,46,-1,23,1104
8023,0,1,700,700,350,350,70,700,700,350,28,700,100,350,140,700,175,20,700,700,350,700,350,350,175,175,700,700,100,-1,50,700,140,350,700,700,35,700,700,140,700,20,700,700,140,350,100,700,700,350,700,700,175,700,175,700,700,20,-1,100,140,700,140,700,350,70,700,700,700,140,100,350,700,700,700,100,700,700,175,700,350,175,350,700,140,700,100,-1,25,700,700,28,350,700,700,140,350,700,700,100
3161,0,1,924,1232,462,1232,3696,462,308,616,3696,1848,3696,1848,308,44,231,3696,264,3696,3696,3696,616,3696,1232,616,1848,1232,462,336,42,1848,924,3696,3696,528,1848,336,336,3696,176,1848,176,1232,264,1232,3696,3696,528,231,1848,1848,616,308,3696,3696,924,924,1232,1232,924,1848,616,1848,154,528,112,-1,112,264,1232,528,616,528,3696,1232,1232,1848,528,3696,3696,308,616,462,3696,462,3696,1848,1848,1232,3696,616,1232,3696,1232,264,336,42,132,924
8249,0,1,364,1456,182,1456,1456,182,364,728,1456,728,1456,728,364,52,91,1456,104,1456,1456,1456,728,112,1456,728,728,1456,91,1456,28,728,364,1456,1456,208,728,1456,1456,1456,208,728,208,1456,104,1456,1456,1456,208,91,728,728,56,-1,112,1456,364,364,1456,1456,364,728,728,728,182,208,1456,1456,1456,104,1456,208,728,208,1456,1456,112,728,208,1456,1456,364,728,28,1456,364,1456,728,728,1456,1456,728,1456,1456,1456,104,1456,182,52,364
8927,0,1,364,364,182,364,182,182,364,182,364,364,52,182,364,364,91,52,364,364,364,364,364,28,91,182,364,364,26,-1,4,364,364,364,364,364,91,364,182,364,364,52,182,364,364,364,52,364,364,91,364,364,14,-1,7,364,364,26,-1,26,364,364,182,182,182,364,364,364,364,364,52,364,364,364,364,52,28,364,182,364,364,91,182,28,364,364,52,-1,52,364,364,182,364,182,364,364,182,364,364,52
9379,0,1,180,216,90,540,1080,1080,60,108,540,1080,1080,1080,216,1080,45,360,540,360,540,540,1080,180,1080,270,1080,72,1080,1080,1080,270,36,20,360,1080,540,540,72,540,108,-1,108,180,216,30,60,1080,1080,540,108,540,1080,1080,360,72,1080,540,1080,540,1080,540,540,120,30,1080,90,1080,24,1080,1080,360,540,108,540,360,40,180,135,216,540,54,-1,54,540,216,180,540,1080,1080,180,108,180,360,1080,1080,216,1080,540,1080
6893,0,1,1100,2200,550,1100,440,2200,1100,1100,44,1100,200,2200,440,2200,275,220,1100,2200,1100,1100,550,2200,2200,550,2200,2200,2200,2200,2200,2200,220,2200,100,2200,220,200,2200,220,1100,440,1100,2200,220,550,2200,1100,2200,1100,1100,2200,200,1100,2200,100,2200,220,2200,2200,440,2200,440,2200,550,440,2200,1100,1100,220,2200,1100,1100,1100,2200,2200,2200,200,275,1100,1100,550,2200,2200,220,550,2200,110,50,-1,100,44,2200,1100,1100,440,2200,275,1100,1100
5989,0,1,420,140,210,210,420,420,140,70,420,28,60,42,84,420,105,60,420,420,35,84,210,140,140,105,420,140,20,-1,60,420,84,140,70,420,210,140,140,420,84,20,210,420,420,210,60,84,84,210,28,420,70,140,420,420,420,30,-1,60,28,-1,14,420,70,210,420,420,420,140,20,420,28,420,21,12,420,420,420,420,210,35,84,105,140,140,30,-1,10,140,84,420,420,84,140,140,420,420,140,20
4223,0,1,84,42,42,84,12,12,28,21,42,84,42,-1,21,84,21,42,84,84,84,28,42,42,84,42,-1,14,84,42,42,84,84,84,84,21,6,12,42,-1,21,84,6,-1,4,84,84,28,42,6,12,14,-1,21,84,42,42,84,84,84,84,42,42,84,14,-1,21,84,21,42,28,84,84,84,21,42,84,42,-1,3,12,21,42,84,84,12,-1,3,42,84,14,-1,3,12,42,42,84,84,84,84
4469,0,1,468,468,234,468,52,234,156,234,39,78,468,468,156,468,117,468,468,468,468,468,468,12,468,234,156,156,234,156,36,52,468,468,468,468,26,-1,26,468,234,468,468,52,117,156,117,39,156,117,468,156,36,-1,36,468,468,468,468,468,156,468,234,39,78,468,156,468,52,468,234,468,468,52,-1,52,36,234,234,468,52,117,156,36,156,156,468,468,156,468,234,468,468,468,468,234,468,156,468,234
10573,0,1,40,16,20,80,80,80,40,8,80,80,80,40,16,40,10,-1,5,40,80,20,80,80,80,40,40,16,80,80,40,80,8,20,-1,40,40,80,8,80,16,-1,8,40,16,80,80,40,80,40,4,-1,40,40,80,8,80,80,80,40,40,80,80,80,20,80,40,40,-1,40,40,80,20,16,80,80,40,40,80,16,80,4,-1,8,20,-1,10,40,80,40,80,16,80,40,40,80,16,80,20,80
10379,0,1,56,336,28,336,48,48,56,168,336,112,336,84,336,168,14,-1,42,168,336,28,112,336,336,168,168,112,336,336,84,336,56,42,-1,7,24,48,84,112,336,112,8,-1,16,112,336,28,336,24,6,-1,21,168,112,84,336,336,336,56,168,336,336,336,28,112,168,42,-1,42,56,336,84,336,336,112,168,168,112,48,48,84,112,168,14,-1,-1,8,112,84,112,336,48,24,56,336,336,112,84,336
9701,0,1,120,80,60,240,240,240,40,40,240,16,240,12,48,120,30,-1,60,120,80,12,240,80,80,120,120,80,80,48,60,240,24,20,-1,60,120,80,20,240,48,80,120,120,240,240,240,12,48,120,4,-1,10,40,240,60,240,240,80,120,8,-1,16,240,20,240,120,60,-1,20,40,240,4,240,48,48,120,120,240,240,240,20,48,120,20,-1,15,120,80,20,48,240,240,24,40,80,240,240,20,80
1469,0,1,232,464,116,464,464,464,232,232,464,464,464,116,464,232,58,-1,58,232,464,116,464,464,464,232,232,464,464,464,116,464,232,58,-1,29,232,464,116,464,464,464,232,232,464,464,464,116,464,232,58,-1,58,232,464,116,464,464,16,-1,8,464,464,464,116,464,232,58,-1,58,232,464,116,464,464,464,232,232,464,464,464,116,464,232,58,-1,29,232,464,116,464,464,464,232,232,464,464,464,116,464
1819,0,1,308,1232,154,1232,1232,616,308,616,1232,616,112,616,616,88,77,1232,88,1232,1232,1232,616,1232,1232,616,616,1232,616,1232,616,616,308,1232,112,176,616,112,1232,1232,176,616,176,1232,88,1232,1232,1232,176,308,616,616,56,308,1232,112,616,308,1232,1232,616,616,616,616,154,176,1232,1232,1232,88,1232,176,616,176,1232,1232,1232,56,176,1232,1232,308,616,616,1232,154,1232,616,56,-1,112,616,1232,1232,1232,88,1232,154,44,308
1417,0,1,252,336,126,1008,1008,168,84,168,112,504,1008,504,504,72,63,336,72,1008,1008,336,56,1008,336,504,504,112,504,1008,168,504,252,1008,1008,144,504,1008,1008,1008,144,504,144,336,72,1008,112,1008,144,84,504,56,168,504,1008,1008,168,252,1008,1008,504,504,504,56,42,48,336,1008,1008,72,336,144,56,-1,112,1008,336,504,144,1008,336,84,168,56,1008,252,1008,504,504,1008,336,504,1008,1008,336,8,1008,84,36,504
9991,0,1,88,176,44,176,176,176,88,88,176,176,16,88,176,88,22,-1,44,88,176,44,176,176,176,88,88,176,176,176,88,176,88,88,-1,88,88,16,88,176,176,176,88,88,176,176,176,44,176,88,22,-1,8,88,176,4,176,176,176,88,88,176,176,176,44,176,88,22,-1,44,88,176,44,176,176,176,88,8,176,176,176,44,176,88,44,-1,88,88,16,-1,16,176,176,88,88,176,176,176,44,176
6667,0,1,104,208,52,208,208,208,104,104,208,208,208,52,208,104,26,-1,52,104,208,52,208,16,208,104,104,208,208,208,4,208,104,52,-1,52,104,208,52,208,208,208,104,104,208,208,208,52,208,104,52,-1,2,-1,16,52,208,208,208,104,104,208,208,208,52,208,104,52,-1,13,104,208,52,208,208,208,8,104,208,208,208,52,208,8,52,-1,52,104,208,52,208,208,208,104,104,208,208,208,52,208
1853,0,1,60,24,30,20,120,120,20,12,30,120,40,-1,8,120,15,120,20,120,60,20,120,30,120,10,-1,8,120,120,120,20,12,60,40,120,60,60,8,-1,2,-1,3,60,8,60,60,40,120,60,12,10,-1,40,120,24,120,20,120,60,40,60,60,120,10,-1,10,120,24,120,40,120,60,4,60,120,120,20,-1,8,60,6,-1,4,60,24,20,60,120,120,20,-1,5,120,120,120,8,120,60,40
1921,0,1,220,88,110,220,440,440,220,44,220,440,40,440,88,440,55,440,220,440,220,220,440,440,440,110,440,88,440,440,440,440,44,440,40,440,220,40,88,220,44,-1,44,440,88,110,440,440,440,220,44,440,40,440,440,8,440,110,440,440,440,440,440,440,110,440,440,440,88,440,440,440,220,44,440,440,440,40,55,88,220,22,-1,88,220,88,440,220,40,-1,20,44,440,440,440,440,88,440,220,440
2599,0,1,528,528,264,1056,132,1056,176,264,1056,528,176,1056,1056,1056,132,1056,176,352,352,1056,4,-1,24,528,1056,176,352,1056,352,528,528,88,352,33,66,1056,1056,1056,1056,1056,352,264,528,32,-1,8,528,528,88,352,352,528,264,352,1056,1056,1056,1056,1056,66,66,352,88,528,528,352,96,-1,16,1056,528,264,1056,44,1056,352,352,176,1056,132,1056,1056,1056,176,528,1056,264,176,1056,12,-1,24,528,528,22,-1,11,528
3277,0,1,240,240,120,96,12,480,80,120,480,240,240,480,480,480,60,480,240,480,480,480,60,480,120,48,96,80,480,480,32,-1,48,40,480,15,6,96,480,480,480,480,480,120,240,480,160,40,240,240,120,480,480,240,120,480,96,96,480,480,480,6,-1,32,40,240,240,96,96,480,80,480,240,120,480,60,480,160,160,240,480,60,480,480,480,80,240,96,24,80,480,60,96,-1,48,240,30,-1,3,48
3503,0,1,144,144,72,288,12,288,48,72,96,48,144,288,96,288,36,288,144,288,288,288,36,96,72,144,96,48,288,96,288,48,144,72,288,36,6,-1,96,288,288,288,288,24,144,96,288,24,48,144,72,96,288,144,72,288,288,288,288,288,96,36,18,96,24,144,48,288,96,288,144,288,144,24,-1,4,288,288,288,144,96,36,96,288,96,48,144,288,24,144,288,36,288,72,144,144,36,-1,36,144
4181,0,1,240,48,120,480,120,480,80,24,480,240,80,480,96,480,60,480,80,160,160,480,40,480,120,240,480,16,160,480,160,240,48,40,160,120,60,480,96,480,96,-1,32,120,48,160,160,40,240,240,8,160,160,240,120,32,480,480,480,480,480,60,60,160,40,240,240,160,96,160,80,480,240,24,480,40,480,160,160,16,480,12,-1,96,480,16,240,480,120,80,480,12,480,120,240,240,8,-1,5,240
4633,0,1,336,336,168,672,12,96,112,168,672,336,336,672,672,672,84,672,336,672,672,672,28,672,168,336,672,112,672,672,672,336,336,168,672,21,6,96,672,672,672,672,32,-1,48,224,672,56,336,48,24,224,672,336,168,672,672,672,672,672,672,42,42,672,56,336,336,672,672,672,112,672,336,168,672,28,672,672,224,48,96,84,672,672,672,16,-1,96,168,336,672,84,96,24,336,336,42,-1,42,336
4859,0,1,144,432,72,864,108,864,48,216,864,432,432,864,864,864,36,288,432,288,864,864,108,288,216,432,864,144,864,864,864,432,144,8,288,27,54,864,288,864,864,96,864,72,432,96,96,216,432,432,216,864,864,432,72,288,864,864,864,864,864,54,108,96,24,432,144,864,96,864,432,288,432,216,864,36,96,288,864,432,864,108,288,864,864,432,144,864,216,432,288,108,288,72,432,432,108,-1,108,432
5311,0,1,48,48,24,96,12,96,16,24,96,48,16,-1,96,96,12,96,16,96,96,96,12,96,24,48,-1,16,96,96,96,48,48,24,32,3,6,96,96,-1,96,96,96,24,48,96,96,8,48,48,24,32,-1,48,24,96,96,96,96,96,96,3,6,96,8,-1,48,96,96,96,16,96,48,24,96,12,96,32,-1,16,96,12,96,96,96,48,48,96,24,48,96,-1,96,24,48,48,4,-1,12,48
4033,0,1,144,144,72,288,36,96,48,72,288,48,48,288,288,288,36,288,16,-1,32,288,36,288,72,144,96,48,288,288,96,48,144,72,288,9,18,96,-1,96,288,288,288,72,144,96,96,72,144,48,24,288,288,144,72,288,96,-1,96,288,288,9,18,288,24,48,144,288,96,96,144,288,144,72,288,4,-1,32,288,144,288,36,288,96,96,144,144,96,24,144,288,36,288,72,48,-1,2,-1,18,144
2147,0,1,24,48,12,16,48,48,8,24,48,48,16,-1,16,24,6,-1,4,24,48,4,48,48,48,8,-1,16,48,48,12,16,24,12,-1,3,24,48,4,-1,16,48,24,24,16,48,48,4,48,24,12,-1,-1,8,48,12,48,16,48,24,8,48,48,48,4,-1,8,12,-1,6,8,48,12,16,48,48,24,8,-1,16,48,12,48,8,12,-1,4,24,48,12,16,-1,16,24,24,48,16,48,12,16
221,0,1,184,368,92,368,368,368,184,184,368,368,368,92,368,184,46,-1,23,184,368,92,368,368,368,184,184,368,368,368,92,368,184,46,-1,46,184,368,92,368,368,368,184,184,368,368,16,-1,16,184,46,-1,46,184,368,92,368,368,368,184,184,368,368,368,92,368,184,46,-1,46,184,368,92,368,368,368,184,184,368,368,368,92,368,184,46,-1,46,184,368,92,368,368,368,8,-1,16,368,368,92,368
3737,0,1,72,144,36,144,16,144,24,72,48,48,144,36,48,72,18,-1,36,72,144,36,144,48,144,72,24,48,144,48,36,16,72,18,-1,36,8,-1,4,144,144,144,72,8,144,48,144,12,48,72,36,-1,36,72,144,36,144,144,144,72,24,144,144,48,12,144,24,18,-1,36,72,144,36,16,-1,16,72,72,144,144,16,36,48,72,6,-1,9,72,48,36,144,144,144,72,72,144,144,48,36,144
689,0,1,336,336,168,672,84,672,112,168,672,336,16,672,672,672,84,96,112,224,224,672,28,672,168,336,672,112,32,-1,32,336,336,56,224,42,42,672,672,672,672,96,224,168,336,224,32,56,336,336,56,224,224,336,168,224,672,96,-1,96,672,84,42,224,56,336,336,224,672,224,16,672,336,168,672,4,672,224,224,112,672,84,672,672,672,112,48,-1,24,112,672,84,672,168,336,336,14,-1,28,48
901,0,1,36,12,18,72,36,24,12,6,24,72,36,-1,72,72,9,24,36,36,72,24,24,36,12,36,-1,4,72,72,24,72,36,72,72,36,18,36,36,-1,72,36,72,24,72,72,12,72,36,12,36,8,-1,72,36,9,24,36,72,72,72,36,72,24,6,-1,24,36,72,18,12,36,12,-1,3,18,12,18,-1,36,24,3,6,8,72,36,72,72,72,36,24,-1,36,72,24,24,36,12,36,72
1537,0,1,1968,1968,984,3936,492,3936,656,984,3936,1968,656,3936,3936,3936,492,3936,656,1312,1312,3936,164,3936,984,1968,3936,656,1312,3936,1312,1968,1968,328,1312,246,246,3936,3936,3936,3936,3936,1312,984,1968,1312,1312,328,1968,1968,328,1312,1312,1968,984,1312,3936,3936,3936,3936,3936,123,246,1312,328,1968,1968,1312,3936,1312,656,3936,1968,984,3936,164,3936,1312,1312,656,3936,492,96,-1,96,656,1968,3936,984,656,3936,492,3936,984,1968,1968,82,-1,82,1968
1961,0,1,56,112,28,112,112,112,56,56,112,112,112,56,112,8,14,-1,8,112,112,112,112,112,112,56,56,112,112,112,28,112,56,112,-1,16,56,112,112,112,16,112,16,112,16,112,112,112,16,56,56,-1,56,56,112,112,112,112,112,112,56,112,112,112,28,16,112,112,-1,8,112,16,56,16,112,112,112,56,16,112,112,28,112,56,112,-1,112,56,112,112,112,112,112,112,112,16,112,112,4,112
2173,0,1,240,240,120,480,60,480,80,120,480,48,240,96,96,480,60,480,240,480,160,96,60,480,120,240,480,80,160,96,480,240,48,40,160,60,30,480,480,480,96,480,480,120,240,480,480,24,48,240,8,480,160,240,120,480,480,480,480,480,96,-1,6,480,40,240,240,480,480,160,80,480,48,120,96,12,480,480,480,240,480,60,96,480,480,80,240,480,120,80,96,60,480,24,240,240,60,-1,20,240
1003,0,1,252,1008,126,1008,112,126,84,504,336,168,1008,504,84,36,63,1008,72,1008,1008,1008,504,336,1008,504,168,336,126,336,126,56,252,1008,1008,144,56,-1,112,1008,144,504,144,112,72,336,1008,336,48,63,504,168,504,252,1008,1008,252,252,1008,1008,84,504,504,168,42,144,336,1008,112,72,1008,144,504,16,-1,112,1008,504,144,1008,112,252,168,126,336,42,1008,504,168,1008,1008,504,1008,1008,1008,72,1008,84,36,252
2419,0,1,28,112,14,112,112,14,28,56,112,56,112,56,28,28,7,112,56,112,112,112,56,112,112,56,56,112,14,-1,7,56,28,112,112,112,56,112,112,112,112,56,112,112,56,112,112,112,112,7,56,56,56,28,112,112,28,28,-1,112,28,56,56,56,14,112,112,112,112,56,112,112,56,112,112,112,112,56,112,112,112,28,56,14,112,28,112,-1,56,112,112,56,112,112,112,56,112,28,28,28
793,0,1,180,24,90,360,360,120,60,12,40,360,360,360,72,360,45,120,90,360,360,120,40,180,120,180,360,8,360,360,120,360,36,360,360,360,180,45,72,360,72,-1,72,120,72,360,20,360,360,60,36,40,120,360,360,72,120,90,360,360,360,180,360,40,30,120,120,360,72,360,120,360,10,-1,20,360,120,180,360,72,120,6,-1,8,360,72,360,360,360,360,120,36,180,360,120,40,72,120,180,360
1037,0,1,72,48,36,144,144,48,24,24,16,144,144,72,144,72,18,-1,18,72,144,24,16,144,48,72,72,16,144,144,24,144,72,72,-1,36,72,144,36,144,144,144,72,24,144,144,16,72,144,24,36,-1,24,72,144,36,48,144,144,72,72,144,144,16,12,48,24,36,-1,18,24,144,4,-1,16,144,24,72,144,144,48,12,48,8,72,-1,72,72,144,36,48,144,144,72,24,16,144,48,36,144
1927,0,1,336,336,168,672,336,672,112,168,672,336,112,672,672,96,84,672,16,224,224,672,56,672,336,336,672,112,224,672,224,336,336,112,224,48,168,672,672,672,96,672,32,336,48,224,224,112,48,336,56,224,224,336,336,224,672,672,672,672,672,168,168,224,56,48,336,224,672,32,112,96,336,48,672,112,672,224,32,112,672,84,672,672,672,112,336,672,168,112,672,168,672,336,336,48,112,-1,4,336
1769,0,1,72,432,36,432,432,432,24,216,432,432,432,108,432,216,18,-1,108,72,432,108,432,144,432,216,216,144,432,432,108,432,72,4,-1,27,216,432,36,432,432,48,216,72,432,48,48,108,432,216,108,-1,108,216,144,36,432,432,432,216,216,432,432,48,12,432,72,108,-1,108,216,144,108,432,432,144,8,72,432,432,432,108,144,216,54,-1,36,216,432,108,144,432,144,72,216,432,432,432,108,432
2501,0,1,528,528,264,1056,264,1056,176,264,1056,528,16,1056,1056,1056,132,1056,176,352,352,1056,44,1056,264,528,1056,176,352,1056,352,528,528,88,32,264,132,96,1056,1056,1056,1056,352,264,528,352,352,88,528,528,88,352,32,528,264,32,1056,1056,1056,1056,1056,264,264,352,88,528,528,352,1056,352,176,1056,528,264,1056,88,1056,32,352,176,1056,132,1056,1056,1056,176,528,1056,24,-1,96,132,1056,264,528,528,88,-1,44,528
3233,0,1,200,400,100,400,80,400,200,200,16,400,400,100,80,200,50,-1,100,200,400,100,400,400,400,200,200,400,400,400,100,400,40,50,-1,100,40,400,100,80,400,80,200,200,80,400,400,100,400,200,100,-1,25,200,400,100,400,80,400,200,40,400,80,400,100,80,200,100,-1,20,200,400,100,400,400,400,200,200,400,400,400,100,400,200,10,-1,100,40,400,100,400,16,400,200,200,80,400,400,100,400
1139,0,1,144,48,72,288,36,96,48,24,96,144,144,288,288,288,36,96,144,288,288,96,8,288,24,144,288,16,288,288,96,144,144,72,288,36,18,288,288,288,288,288,288,24,144,288,32,72,144,48,72,32,96,144,72,288,96,288,288,288,288,36,72,32,24,48,48,288,288,288,48,288,48,-1,96,36,96,288,288,144,96,12,96,96,288,144,144,288,72,144,96,36,288,72,48,48,36,-1,36,144
2747,0,1,1200,1200,600,2400,60,2400,400,600,96,1200,400,2400,480,2400,300,480,400,800,800,2400,100,2400,600,1200,2400,400,800,2400,800,1200,240,200,800,300,30,2400,2400,480,2400,480,800,600,240,800,800,200,1200,1200,200,800,800,1200,600,800,2400,480,2400,2400,480,300,60,800,200,240,1200,800,2400,160,400,2400,1200,600,2400,100,2400,800,800,400,2400,300,2400,2400,480,400,1200,480,600,400,2400,12,2400,600,1200,240,50,-1,100,1200
1207,0,1,56,112,28,112,112,112,56,56,112,112,16,28,112,56,14,-1,28,56,112,28,112,112,112,56,56,112,16,-1,4,112,56,14,-1,14,56,112,28,112,112,16,56,56,112,112,16,28,112,56,28,-1,7,56,112,28,112,16,-1,8,56,112,112,112,28,112,56,14,-1,28,8,112,28,112,112,16,56,56,112,112,112,28,112,56,28,-1,2,-1,16,28,112,112,112,56,56,112,112,112,28,16
2911,0,1,624,624,312,1248,156,1248,208,312,1248,624,208,1248,1248,1248,156,1248,208,416,416,1248,52,96,312,624,1248,208,416,1248,32,624,624,104,416,156,78,1248,1248,1248,1248,1248,416,312,624,416,416,104,624,624,104,416,32,-1,24,416,1248,1248,1248,1248,1248,156,78,416,104,624,624,416,1248,416,208,1248,624,312,1248,52,96,416,416,208,1248,156,1248,96,1248,208,624,1248,312,208,1248,156,1248,312,624,624,26,-1,52,624
949,0,1,88,176,44,176,176,176,88,88,176,176,176,44,176,88,22,-1,11,88,176,44,16,-1,16,88,88,176,176,176,44,176,88,22,-1,11,88,176,44,176,176,176,88,88,176,16,-1,4,176,88,22,-1,11,88,176,11,176,176,176,88,88,176,176,176,44,176,88,22,-1,-1,8,176,44,176,176,176,88,88,176,176,176,44,176,88,22,-1,22,88,176,44,176,16,-1,8,88,176,176,176,44,176
1241,0,1,72,144,36,144,144,48,24,72,144,48,48,36,144,72,18,-1,2,-1,16,36,144,144,144,72,24,48,144,144,12,48,72,18,-1,9,72,16,-1,16,144,144,72,72,144,48,48,36,144,24,6,-1,18,72,144,36,16,-1,16,72,72,144,144,144,12,48,72,18,-1,6,72,144,36,144,144,16,-1,8,144,144,144,36,144,24,6,-1,18,24,48,36,144,144,144,72,8,-1,16,144,36,144
1387,0,1,40,240,20,48,48,240,40,120,240,240,240,60,240,40,10,-1,15,120,240,60,240,80,240,24,24,80,240,80,4,-1,8,10,-1,5,24,48,60,80,240,240,120,120,240,240,80,20,240,120,30,-1,30,120,80,60,48,48,80,120,40,16,-1,16,20,240,40,6,-1,15,40,240,60,240,240,240,120,40,80,240,240,60,240,120,30,-1,30,24,48,20,240,80,16,-1,8,80,240,80,12,48
2257,0,1,260,104,130,260,520,520,260,52,65,520,520,520,104,520,65,520,260,520,260,260,520,20,520,130,520,104,520,520,40,260,52,260,520,520,260,130,104,260,26,-1,13,260,104,260,260,520,520,260,52,260,40,-1,40,104,520,130,520,130,520,260,260,520,130,520,130,520,104,520,520,520,260,52,260,520,40,260,130,104,260,26,-1,4,260,104,260,260,520,520,260,52,260,520,520,520,104,520,260,520
1679,0,1,84,336,42,112,336,84,28,168,336,168,112,-1,28,12,21,336,8,336,336,112,168,336,336,56,-1,112,84,336,42,56,84,336,112,48,168,336,112,-1,16,168,48,336,8,336,336,112,48,42,168,56,-1,28,336,336,84,28,336,336,28,168,168,168,14,-1,112,336,336,24,112,48,168,16,336,336,336,56,-1,112,336,84,168,28,336,84,112,168,168,336,112,-1,112,336,336,24,112,84,12,28
799,0,1,36,18,18,36,12,36,12,9,6,12,18,-1,12,36,9,36,36,36,36,36,36,12,36,18,-1,6,36,12,18,4,36,36,36,36,6,-1,2,-1,18,36,36,12,36,12,36,12,6,18,36,12,-1,9,36,36,36,36,36,36,12,36,18,12,6,-1,12,36,12,36,36,36,36,4,-1,6,36,18,-1,36,12,9,12,36,12,12,36,36,12,36,18,-1,36,36,36,18,36,12,36,36
731,0,1,140,560,70,560,560,70,140,280,560,280,560,280,140,140,35,560,280,560,112,560,280,112,560,280,56,560,70,560,7,280,28,560,112,560,280,112,560,112,560,56,560,560,280,112,560,560,112,35,280,56,280,140,560,560,140,140,560,560,140,280,280,280,70,560,560,560,560,280,112,-1,56,560,560,560,560,280,560,560,560,140,280,70,560,70,560,280,280,560,560,56,560,560,112,280,560,14,140,140
247,0,1,572,1144,286,572,1144,1144,572,572,572,286,104,1144,1144,1144,143,572,572,1144,572,572,572,88,1144,286,1144,1144,1144,1144,88,1144,572,1144,52,1144,572,104,1144,572,572,1144,572,1144,286,572,1144,572,1144,572,572,1144,8,-1,88,52,1144,286,1144,1144,1144,1144,1144,1144,286,1144,1144,572,572,572,1144,572,572,572,1144,1144,88,104,286,572,572,286,1144,88,572,572,1144,572,52,-1,26,286,1144,286,572,1144,1144,143,572,572
