,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
2591.0,0,1,1295,259,1295,185,1295,2590,1295,259,259,37,1295,1295,518,1295,1295,74,1295,2590,1295,2590,1295,1295,185,185,259,259,2590,2590,259,2590,259,259,2590,2590,1295,1295,2590,1295,1295,1295,518,2590,1295,1295,1295,2590,1295,1295,1295,518,185,1295,1295,185,370,2590,370,1295,1295,2590,2590,2590,1295,1295,1295,1295,2590,185,2590,1295,1295,1295,1295,1295,2590,2590,259,185,1295,259,259,185,2590,370,518,2590,1295,1295,259,2590,1295,2590,2590,518,259,2590,1295,259
2593.0,0,1,81,648,81,32,648,2592,27,324,2592,2592,216,2592,2592,2592,81,648,108,216,2592,2592,288,864,648,16,2592,216,864,2592,2592,81,81,288,216,1296,324,1296,648,2592,864,81,864,1296,2592,2592,2592,1296,648,1296,1296,54,864,432,648,1296,2592,162,864,96,864,2592,81,864,27,324,2592,16,648,2592,1296,1296,324,48,432,1296,648,432,864,324,2592,162,81,2592,2592,2592,1296,864,2592,2592,864,162,2592,648,1296,864,216,2592,48,2592
2609.0,0,1,1304,2608,652,652,2608,2608,1304,1304,1304,2608,2608,652,2608,2608,326,1304,652,652,163,652,2608,2608,2608,326,1304,2608,2608,163,2608,652,1304,326,326,2608,1304,2608,1304,2608,1304,2608,1304,2608,2608,1304,2608,652,2608,1304,1304,2608,163,2608,2608,2608,2608,2608,1304,2608,2608,1304,1304,2608,652,326,1304,2608,1304,1304,2608,2608,326,1304,2608,2608,326,1304,2608,1304,652,652,2608,1304,326,1304,2608,2608,2608,2608,163,2608,2608,2608,1304,163,2608,2608,326,2608
2617.0,0,1,1308,436,654,2616,327,872,436,218,2616,872,1308,109,2616,2616,327,327,1308,2616,872,872,2616,327,218,1308,1308,436,2616,1308,2616,2616,1308,872,436,1308,327,1308,2616,436,2616,872,2616,2616,2616,2616,436,654,1308,436,109,1308,654,872,654,1308,872,2616,654,1308,872,872,2616,872,218,2616,2616,1308,654,1308,654,2616,436,2616,654,654,872,436,327,654,2616,109,2616,654,2616,872,2616,327,872,1308,2616,872,654,2616,1308,1308,327,327,327,8
2621.0,0,1,2620,524,1310,131,655,2620,2620,262,2620,655,2620,2620,655,524,655,2620,2620,524,1310,1310,2620,2620,1310,131,262,524,2620,524,655,2620,524,2620,1310,2620,655,2620,655,655,2620,2620,2620,1310,1310,262,262,1310,2620,1310,2620,655,2620,1310,1310,655,262,262,655,655,2620,2620,655,2620,1310,2620,655,2620,2620,655,655,2620,2620,524,262,524,2620,2620,524,2620,655,131,262,1310,655,2620,2620,262,2620,1310,2620,655,2620,1310,2620,524,131,1310,524,1310
2633.0,0,1,1316,2632,658,2632,2632,329,1316,1316,2632,658,376,2632,1316,658,329,1316,658,658,376,2632,1316,2632,2632,1316,2632,2632,658,1316,1316,2632,1316,2632,658,2632,1316,2632,1316,1316,2632,1316,2632,1316,329,2632,2632,188,2632,329,329,2632,2632,1316,2632,2632,188,2632,47,2632,329,376,2632,188,658,329,2632,2632,1316,1316,2632,1316,329,376,2632,2632,329,658,329,1316,2632,658,658,56,2632,2632,47,2632,188,2632,56,376,2632,188,329,2632,2632,2632,1316,188
2647.0,0,1,1323,2646,1323,2646,882,2646,441,1323,882,1323,378,2646,378,189,1323,2646,1323,294,2646,441,147,2646,2646,1323,294,882,882,882,1323,441,1323,378,882,441,441,2646,2646,1323,2646,1323,1323,378,1323,294,2646,441,882,1323,1323,1323,378,42,2646,2646,2646,189,378,882,49,882,1323,2646,441,189,2646,1323,2646,147,1323,882,1323,441,2646,882,2646,294,1323,2646,294,1323,1323,1323,1323,1323,882,1323,1323,2646,2646,147,294,2646,1323,1323,2646,126,441,441
2657.0,0,1,166,2656,83,2656,2656,664,166,1328,2656,2656,2656,32,664,1328,83,2656,1328,664,2656,2656,2656,332,2656,1328,2656,2656,664,2656,1328,2656,166,664,2656,2656,1328,1328,664,664,2656,664,2656,2656,2656,2656,332,1328,2656,332,1328,1328,2656,1328,2656,664,664,2656,2656,2656,1328,332,2656,1328,83,664,664,2656,2656,2656,2656,332,1328,2656,1328,2656,664,2656,664,1328,2656,664,664,83,2656,1328,2656,664,2656,2656,2656,2656,332,1328,1328,2656,2656,2656,332,2656
2659.0,0,1,2658,2658,1329,1329,1329,1329,886,1329,886,443,886,886,2658,886,1329,2658,886,1329,1329,2658,2658,443,1329,1329,1329,886,443,443,1329,1329,2658,2658,1329,443,1329,886,2658,1329,2658,886,443,2658,1329,1329,2658,2658,2658,1329,2658,1329,2658,443,1329,1329,2658,2658,2658,2658,2658,1329,2658,443,443,2658,1329,443,886,2658,2658,2658,2658,886,1329,2658,443,1329,2658,2658,443,1329,1329,2658,2658,886,443,2658,886,1329,2658,2658,1329,2658,443,443,443,2658,886,1329
2663.0,0,1,1331,1331,1331,2662,1331,1331,1331,1331,2662,2662,1331,2662,1331,2662,1331,2662,1331,1331,2662,1331,2662,2662,1331,1331,2662,1331,1331,1331,2662,2662,1331,242,2662,2662,1331,11,1331,2662,2662,1331,1331,2662,2662,2662,2662,1331,1331,1331,1331,242,2662,1331,1331,121,11,1331,1331,1331,2662,2662,242,1331,1331,1331,2662,121,2662,2662,2662,2662,11,1331,1331,1331,1331,2662,2662,121,2662,1331,1331,2662,1331,121,2662,1331,2662,2662,2662,2662,2662,2662,121,2662,1331,1331,1331,2662
2671.0,0,1,445,890,445,1335,890,2670,445,445,1335,890,890,890,2670,2670,445,267,89,2670,1335,1335,890,2670,178,1335,890,890,2670,2670,534,2670,89,445,1335,2670,445,15,2670,445,267,2670,1335,445,890,1335,2670,267,890,1335,267,2670,890,2670,890,2670,2670,1335,2670,2670,2670,445,534,534,445,2670,445,1335,1335,267,2670,1335,445,890,267,2670,2670,1335,89,890,1335,445,534,1335,267,1335,445,1335,890,267,1335,1335,534,1335,1335,2670,10,890,1335,178
2677.0,0,1,2676,669,1338,2676,892,2676,892,669,223,669,1338,1338,1338,2676,669,669,2676,223,2676,892,2676,223,2676,1338,2676,223,892,669,669,892,2676,223,892,223,446,892,2676,446,1338,2676,1338,223,446,892,2676,2676,223,1338,2676,669,223,2676,2676,892,669,669,892,669,892,2676,1338,2676,446,892,2676,446,1338,669,2676,669,2676,1338,1338,446,1338,2676,2676,2676,892,669,669,1338,2676,2676,2676,669,2676,2676,669,2676,1338,2676,446,2676,2676,892,892,669
2683.0,0,1,2682,2682,1341,2682,1341,894,894,1341,447,1341,298,298,1341,149,1341,298,894,894,2682,1341,2682,1341,1341,1341,1341,894,2682,298,2682,149,2682,2682,1341,1341,1341,2682,1341,1341,1341,1341,2682,2682,447,2682,2682,2682,2682,447,2682,1341,2682,894,1341,894,149,1341,1341,2682,1341,447,2682,2682,447,1341,447,1341,2682,2682,298,1341,2682,1341,1341,2682,2682,2682,2682,894,894,1341,2682,2682,447,1341,149,1341,2682,2682,1341,447,149,2682,1341,1341,447,447,2682,149
2687.0,0,1,79,1343,79,2686,1343,1343,79,1343,2686,2686,1343,1343,1343,2686,79,1343,1343,1343,2686,79,2686,1343,1343,1343,1343,1343,1343,158,2686,1343,79,2686,1343,2686,1343,2686,1343,1343,2686,2686,79,2686,2686,2686,1343,2686,1343,1343,1343,1343,1343,1343,1343,1343,1343,1343,158,1343,2686,1343,1343,1343,79,2686,2686,1343,1343,1343,2686,2686,1343,2686,2686,79,1343,2686,1343,2686,2686,1343,2686,2686,79,2686,2686,2686,2686,1343,2686,1343,1343,1343,2686,2686,1343,2686,17,2686
2689.0,0,1,224,1344,112,672,1344,1344,224,672,42,192,192,896,1344,64,56,384,336,2688,672,32,1344,384,1344,336,896,448,1344,2688,448,128,224,336,2688,1344,672,336,384,2688,336,2688,112,1344,1344,168,2688,896,1344,672,672,2688,128,896,448,448,1344,2688,2688,896,448,192,896,1344,112,384,672,224,2688,2688,1344,2688,84,1344,672,1344,2688,112,2688,896,672,336,2688,96,224,896,192,896,1344,2688,672,384,2688,2688,128,896,1344,672,336,448
2693.0,0,1,2692,2692,1346,2692,673,2692,2692,1346,1346,1346,2692,2692,1346,673,673,2692,2692,2692,2692,673,2692,673,1346,1346,1346,2692,2692,1346,2692,2692,2692,2692,673,1346,673,2692,673,673,673,2692,2692,2692,673,2692,2692,1346,2692,1346,2692,1346,2692,673,1346,2692,673,1346,2692,2692,1346,673,1346,2692,1346,1346,1346,2692,2692,2692,2692,2692,2692,673,673,2692,2692,2692,2692,2692,2692,673,673,673,1346,673,1346,2692,2692,2692,673,1346,1346,673,2692,673,673,2692,2692,673
2699.0,0,1,2698,1349,1349,1349,2698,2698,2698,1349,2698,2698,1349,2698,1349,1349,1349,1349,2698,2698,1349,2698,1349,2698,2698,1349,1349,1349,2698,2698,2698,2698,2698,38,142,2698,1349,2698,1349,2698,2698,2698,1349,19,2698,1349,1349,1349,1349,1349,2698,1349,2698,1349,2698,2698,1349,2698,1349,1349,1349,1349,19,2698,1349,2698,1349,2698,1349,2698,1349,2698,2698,1349,1349,1349,2698,1349,1349,2698,1349,1349,1349,1349,2698,1349,2698,2698,1349,2698,2698,1349,2698,2698,2698,2698,2698,2698,2698,2698
2707.0,0,1,2706,2706,1353,902,451,1353,902,1353,1353,902,2706,1353,902,1353,1353,451,2706,2706,2706,2706,1353,2706,1353,451,902,902,1353,2706,902,2706,2706,1353,2706,2706,451,902,451,66,451,451,1353,2706,2706,2706,1353,82,902,1353,2706,2706,1353,451,1353,451,2706,1353,1353,451,1353,2706,1353,451,451,2706,902,451,123,451,451,2706,2706,41,1353,2706,2706,2706,1353,902,2706,1353,2706,902,902,82,1353,451,451,902,1353,1353,902,451,1353,1353,1353,41,2706,2706
2711.0,0,1,1355,1355,1355,1355,1355,2710,1355,1355,1355,2710,1355,542,542,1355,1355,271,5,1355,1355,542,542,1355,1355,1355,2710,1355,2710,2710,1355,2710,271,542,1355,2710,1355,1355,1355,2710,271,1355,2710,271,2710,1355,1355,2710,271,1355,271,1355,2710,2710,1355,2710,2710,1355,2710,1355,271,1355,2710,2710,1355,2710,2710,1355,1355,1355,2710,1355,271,2710,1355,271,271,1355,2710,2710,1355,1355,1355,1355,2710,1355,1355,2710,2710,2710,271,1355,1355,2710,2710,271,1355,2710,1355,2710
2713.0,0,1,1356,452,678,2712,678,1356,452,226,2712,2712,1356,678,678,2712,339,2712,1356,904,904,678,2712,2712,113,1356,1356,452,452,1356,2712,226,1356,2712,2712,2712,339,1356,2712,1356,2712,2712,1356,1356,904,2712,2712,678,1356,678,113,2712,113,1356,339,1356,339,904,339,2712,8,2712,1356,1356,226,2712,2712,113,904,2712,904,452,452,226,113,339,2712,2712,339,2712,2712,113,904,2712,113,339,678,339,2712,2712,2712,1356,904,452,452,339,678,226,452,2712
2719.0,0,1,1359,2718,1359,453,906,1359,453,1359,1359,453,2718,2718,1359,2718,1359,1359,1359,1359,1359,906,1359,151,2718,453,906,906,453,1359,302,1359,1359,2718,1359,1359,453,2718,453,1359,453,2718,2718,2718,1359,1359,1359,1359,302,1359,1359,906,2718,1359,2718,453,1359,2718,1359,18,2718,2718,1359,1359,453,2718,302,2718,453,2718,1359,151,1359,151,906,2718,1359,1359,1359,453,1359,1359,906,906,2718,1359,906,302,453,1359,1359,906,1359,302,453,1359,2718,1359,453,1359
2729.0,0,1,1364,2728,682,1364,2728,2728,1364,1364,682,341,248,62,248,248,341,124,341,2728,1364,341,1364,2728,2728,682,1364,2728,2728,248,2728,44,1364,2728,341,2728,1364,1364,248,2728,341,1364,1364,2728,682,341,2728,341,2728,1364,1364,2728,341,2728,2728,1364,2728,1364,2728,682,2728,341,341,2728,682,1364,8,1364,1364,1364,2728,2728,682,2728,341,2728,2728,248,2728,2728,1364,682,682,2728,682,341,2728,341,44,2728,1364,2728,2728,2728,1364,2728,2728,2728,682,1364
2731.0,0,1,26,2730,13,1365,1365,2730,26,1365,2730,2730,2730,455,1365,2730,13,390,2730,273,1365,1365,1365,1365,1365,1365,70,910,2730,1365,1365,1365,26,91,195,546,1365,1365,546,546,2730,1365,2730,1365,2730,455,210,455,2730,1365,2730,1365,455,273,455,910,1365,910,210,2730,2730,1365,2730,14,13,1365,182,1365,390,910,273,273,210,910,2730,182,273,455,273,2730,1365,1365,2730,182,1365,2730,2730,546,1365,390,910,2730,1365,910,910,455,1365,546,2730,2730
2741.0,0,1,2740,2740,1370,274,685,137,2740,1370,2740,548,548,2740,2740,2740,685,1370,2740,274,685,2740,685,1370,1370,137,685,2740,1370,2740,1370,2740,548,1370,2740,274,685,685,2740,1370,2740,2740,685,2740,2740,685,548,2740,2740,137,2740,2740,2740,137,274,548,2740,2740,1370,685,548,1370,685,1370,1370,20,2740,2740,137,2740,2740,685,2740,2740,2740,2740,685,548,548,685,1370,685,1370,2740,548,685,274,685,1370,685,2740,2740,685,1370,1370,137,685,685,2740,2740
